primary_type,title,authority_id,source,rules
agent_person,"Moray, Joseph, 1917-1987",,lcsh,
agent_person,"Weare, Camille",,local,
agent_person,"Moskovitz, Shirley",,local,
agent_person,"Tracy, Jeff",,ingest,
agent_person,"Zeuthen, Else",,lcsh,
agent_person,"Tiller, Phyllis M.",,lcsh,
agent_person,"Rolland, Madeleine, 1872-1960",http://id.loc.gov/authorities/names/n2002068883,lcnaf,
agent_person,"Ragaz, Clara",,lcsh,
agent_person,"Nayar, Sushila, 1914-2001",http://id.loc.gov/authorities/names/n89100109,lcnaf,
agent_person,"Myrdal, Alva, 1902-1986",http://id.loc.gov/authorities/names/n50027681,lcnaf,
agent_person,"Lous-Mohr, Marie",,lcsh,
agent_person,"Macphail, Agnes Campbell, 1890-1954",http://id.loc.gov/authorities/names/n90635482,lcnaf,
agent_person,"Macmillan, Chrystal",,lcsh,
agent_person,"Ligt-Van Rossem, Catherina Lydia de",,lcsh,
agent_person,"Jouve, Andrée, 1884-1972",http://id.loc.gov/authorities/names/n90690226,lcnaf,
agent_person,"Jōdai, Tano, 1886-1982",http://id.loc.gov/authorities/names/n82142986,lcnaf,rda
agent_person,"Jacobs, Aletta H. (Aletta Henriette), 1854-1929",http://id.loc.gov/authorities/names/n86127239,lcnaf,
agent_person,"Hussey, Mauricle",,lcsh,
agent_person,"Hoppstock-Huth, Magda",,lcsh,
agent_person,"Höjer, Signe",,lcsh,
agent_person,"Heymann, Lida Gustava, 1868-1943",http://id.loc.gov/authorities/names/n90689516,lcnaf,
agent_person,"Harrison, Agatha",,lcsh,
agent_person,"Duchêne, Gabrielle",,lcsh,
agent_person,"Cusden, Phoebe E.",,lcsh,
agent_person,"Courtney, Kathleen, Dame, 1878-1974",http://id.loc.gov/authorities/names/n90683106,lcnaf,
agent_person,"Capy, Marcelle, 1881-1962",http://id.loc.gov/authorities/names/n84079445,lcnaf,
agent_person,"Bruin, Janet, -1996",http://id.loc.gov/authorities/names/n2005062665,lcnaf,
agent_person,"Brittain, Vera, 1893-1970",http://id.loc.gov/authorities/names/n81018727,lcnaf,rda
agent_person,"Ballantyne, Edith",,lcsh,
agent_person,"Baer, Gertrude",,lcsh,
agent_person,"Aull, Maria",,lcsh,
agent_person,"Augspurg, Anita, 1857-1943",http://id.loc.gov/authorities/names/no00016021,lcnaf,
agent_person,"Cohen-Joppa, Felice, 1959-",http://id.loc.gov/authorities/names/no2015108813,lcnaf,
agent_person,"Cohen-Joppa, Jack, 1956-",http://id.loc.gov/authorities/names/no2015108785,lcnaf,
agent_person,"Rannels, Marion",,ingest,
agent_person,"Jones, Peter D.",,ingest,
agent_person,"Wieck, Agnes Burns, 1892-1966",http://id.loc.gov/authorities/names/n90717358,lcnaf,
agent_person,"Nelson, Clarence T. R.",,local,
agent_person,"Hanna, Shirley",,ingest,
agent_person,"Shull, William Russell, 1899-",,local,
agent_person,"Duncan, Mel, 1931-",http://id.loc.gov/authorities/names/n90695155,lcnaf,
agent_person,"Palmer, Clarkson",,local,
agent_person,"Reilly, Joseph W.",,lcsh,
agent_person,"Norton, Edgar R. (Edgar Richard), 1928-",,lcsh,
agent_person,"Solo, Pam",,ingest,
agent_person,"Day, Samuel H.",,ingest,
agent_person,"Christofferson, Bill",,ingest,
agent_person,"Packer, Lester",,lcsh,
agent_person,"Nugent, Harry Gray",,lcsh,
agent_person,"Osborn, Joseph C., 1911-1993",,lcsh,
agent_person,"Weisberger, Bernard A., 1922-",http://id.loc.gov/authorities/names/n79138931,lcnaf,
agent_person,"Brandt, Wilmer, 1920-",,local,rda
agent_person,"Wellock, Wilfred, 1879-1972",http://id.loc.gov/authorities/names/nr88012226,lcnaf,
agent_person,"Arnold-Forster, W. (Will)",,ingest,
agent_person,"Leavens, Robert F.",,local,
agent_person,"Barr, Eleanor M., 1939-",http://id.loc.gov/authorities/names/n88030734,lcnaf,
agent_person,"Muller, Maude, 1885?-1972",,lcsh,
agent_person,"Neuman, Janet N.",,ingest,
agent_person,"King, Marion",,ingest,
agent_person,"Shane, Martha P.",,ingest,
agent_person,"Gobat, Albert, 1843-1914",http://id.loc.gov/authorities/names/n90690865,lcnaf,
agent_person,"Ducommun, Elie, 1833-1906",http://id.loc.gov/authorities/names/n90690861,lcnaf,
agent_person,"Cohen, Bruce Mark",,lcsh,
agent_person,"Binford, Helen",,local,
agent_person,"Longstreth, Emily C. P.",http://id.loc.gov/authorities/names/n90690449,lcnaf,rda
agent_person,"Berger, Victor L., 1860-1929",http://id.loc.gov/authorities/names/n92036355,lcnaf,
agent_person,"Melman, Seymour",,lcsh,
agent_person,"Fish, Hamilton, 1888-",,lcsh,
agent_person,"Catchpool, Corder, 1883-1952",http://id.loc.gov/authorities/names/no00019600,lcnaf,rda
agent_person,"Pickard, Bertram, 1892-1973",http://id.loc.gov/authorities/names/n89645477,lcnaf,
agent_person,"Kamensky, Anna",,local,
agent_person,"Howie, Joseph B.",,local,
agent_person,"Clark, Roderick",,local,
agent_person,"Woolf, Virginia, 1882-1941",http://id.loc.gov/authorities/names/n79041870,lcnaf,
agent_person,"Woolf, Leonard, 1880-1969",http://id.loc.gov/authorities/names/n79058751,lcnaf,
agent_person,"Smith, Edward",,ingest,
agent_person,"Murray, Gilbert, 1866-1957",http://id.loc.gov/authorities/names/n79043229,lcnaf,
agent_person,"King-Hall, Stephen, Sir, 1893-1966",http://id.loc.gov/authorities/names/no92009904,lcnaf,
agent_person,"Fletcher, John P.",,local,
agent_person,"Allen, Clifford, 1889-1939",http://id.loc.gov/authorities/names/nb2005020065,lcnaf,
agent_person,"Hámori, Laszlo, 1911-",http://id.loc.gov/authorities/names/n83233804,lcnaf,
agent_person,"Alix, Gabriel",,lcsh,
agent_person,"Morel, E. D. (Edmund Dene), 1873-1924",http://id.loc.gov/authorities/names/n50006198,lcnaf,
agent_person,"Lester, Muriel, 1883-1968",http://id.loc.gov/authorities/names/n90704113,lcnaf,
agent_person,"Passy, Frédéric, 1822-1912",http://id.loc.gov/authorities/names/no96063311,lcnaf,
agent_person,"McConnell, John, 1915-2012",http://id.loc.gov/authorities/names/no2003022647,lcnaf,
agent_person,"Mygatt, Minnie Clapp, 1856-1949",,lcsh,
agent_person,"Jones, Paul, 1880-1941",http://id.loc.gov/authorities/names/n90685771,lcnaf,
agent_person,"Frazier, Jessica M.",,,rda
agent_person,"Pratt, Alison",,,rda
agent_person,"Takahashi, Tane, 1929-",,local,rda
agent_person,"Morris, Anthony, 1654-1721",http://id.loc.gov/authorities/names/nr92026507,lcnaf,rda
agent_person,"Perot, Francis, 1796-1885",http://id.loc.gov/authorities/names/nr92042317,lcnaf,rda
agent_person,"Perot, Thomas Morris, 1828-1902",http://id.loc.gov/authorities/names/nr92042322,,rda
agent_person,"Perot, Thomas Morris, 1872-1945",http://id.loc.gov/authorities/names/nr92042323,lcnaf,rda
agent_person,"Perot, T. Morris (Thomas Morris), 1906-1991",http://id.loc.gov/authorities/names/nr95034382,lcnaf,rda
agent_person,"Mott, Robert F., 1794-1826",http://id.loc.gov/authorities/names/n85141057,lcnaf,rda
agent_person,"Mott, Hannah B.",http://id.loc.gov/authorities/names/n88172911,lcnaf,rda
agent_person,"Smith, Seth",http://id.loc.gov/authorities/names/n86824629,lcnaf,rda
agent_person,"Jensen, Elizabeth Marsh, 1900-1999",,local,rda
agent_person,"Bacon, Edith Farquhar, 1892-1988",,local,rda
agent_person,"Bacon, Samuel Allen, 1848-1908",,local,rda
agent_person,"Kamp, Esther Farquhar, 1895-1994",,local,rda
agent_person,"Lowry, Alfred, 1888-1935",,local,rda
agent_person,"Lowry, Grace Scattergood, 1891-1964",http://id.loc.gov/authorities/names/no2002094034,lcnaf,rda
agent_person,"Van Buskirk, Mary L.",,local,rda
agent_person,"Cadbury, Catharine Balderston",,local,rda
agent_person,"Henry, James M.",,local,rda
agent_person,"Bowles, Herbert E.",,local,rda
agent_person,"Dunn, Nathan, 1782-1844",http://id.loc.gov/authorities/names/n88256300,lcnaf,rda
agent_person,"Battey, David",,local,rda
agent_person,"Battey, Smith",,local,rda
agent_person,"Battey, Ruth",,local,rda
agent_person,"Lamb, Restore",,local,rda
agent_person,"Lamb, Rhoda Osborn",,local,rda
agent_person,"Osborn, Phebe",,local,rda
agent_person,"Bethune, Mary McLeod, 1875-1955",http://id.loc.gov/authorities/names/n85022961,lcnaf,rda
agent_person,"Drummond, Richard C. S.",,local,rda
agent_person,"Howland, Isabel",,local,rda
agent_person,"Scattergood, J. Henry (Joseph Henry), 1877-1953",,local,rda
agent_person,"White, Josiah, 1781-1850",http://id.loc.gov/authorities/names/n83178633,lcnaf,rda
agent_person,"While, Elizabeth",,local,rda
agent_person,"Richardson, Hannah",,local,rda
agent_person,"White, Rebecca",,local,rda
agent_person,"Taylor, Walter",,local,rda
agent_person,"Stokes, John",,local,rda
agent_person,"Evans, Jonathan, 1843-1911",http://id.loc.gov/authorities/names/n96002133,lcnaf,rda
agent_person,"Cope, Francis Reeve, 1821-",http://id.loc.gov/authorities/names/nr92016458,lcnaf,rda
agent_person,"Bronner, Edwin B., 1920-",http://id.loc.gov/authorities/names/n50041275,lcnaf,rda
agent_person,"Barton, Willam E.",,local,rda
agent_person,"Indire, Filemona",,local,rda
agent_person,"Hollister, Barrett",,local,rda
agent_person,"Kikaya, David",,local,rda
agent_person,"Lung'aho, Thomas",,local,rda
agent_person,"Rumsey, Robert J.",http://id.loc.gov/authorities/names/n89633487,lcnaf,rda
agent_person,"Waddilove, Lewis E.",http://id.loc.gov/authorities/names/n82218429,lcnaf,rda
agent_person,"Yamanouchi, Tayeko",,local,rda
agent_person,"Thant, U, 1909-1974",http://id.loc.gov/authorities/names/n87840768,lcnaf,rda
agent_person,"Cooper, E. Newbold, 1898-1957",,local,rda
agent_person,"Cooper, Dorothy Nyhart, 1898-1990",,local,rda
agent_person,"Shippen, Edward, 1729-1806",http://id.loc.gov/authorities/names/n88277424,lcnaf,rda
agent_person,"Shippen, Edward, approximately 1703-1781",http://id.loc.gov/authorities/names/nr93003605,lcnaf,rda
agent_person,"Burd, Edward, 1751-1833",http://id.loc.gov/authorities/names/n89601574,lcnaf,rda
agent_person,"Hubley, James B.",,local,rda
agent_person,"Bloomfield, Isabella Macomb",,local,rda
agent_person,"Bloomfield, Joseph, 1753-1823",http://id.loc.gov/authorities/names/n82047345,lcnaf,rda
agent_person,"Coates, Benjamin Hornor, 1797-1881",http://id.loc.gov/authorities/names/nr92024039,lcnaf,rda
agent_person,"Coates, George M., 1845-1894",,local,rda
agent_person,"Coates, Sarah Hornor, 1825-1912",http://id.loc.gov/authorities/names/nr92016339,lcnaf,rda
agent_person,"Coates, William Morrison, 1845-1937",http://id.loc.gov/authorities/names/nr92016344,lcnaf,rda
agent_person,"Coppin, Fanny Jackson",http://id.loc.gov/authorities/names/n86109374,lcnaf,rda
agent_person,"Cresson, Francis Macomb, 1867-",http://id.loc.gov/authorities/names/nr92016897,lcnaf,rda
agent_person,"Cresson, George Vaux, 1836-1908",http://id.loc.gov/authorities/names/nr92016898,lcnaf,rda
agent_person,"Cresson, Isabella Bloomfield Gumbes, 1844-1913",,local,rda
agent_person,"Cresson, Mary B.",,local,rda
agent_person,"Cresson, Sarah E., 1787-1870",,local,rda
agent_person,"Cresson, Susan Vaux, -1890",,local,rda
agent_person,"Cresson, William Penn, 1814-1892",http://id.loc.gov/authorities/names/nr92016902,lcnaf,rda
agent_person,"Gumbes, Francis",,local,rda
agent_person,"Gumbes, Rebecca W., 1789-1869",,local,rda
agent_person,"Gumbes, Samuel Wetherill, 1813-1865",,local,rda
agent_person,"Hornor, Benjamin, 1737-1823",,local,rda
agent_person,"Hornor, Benjamin, 1769-1810",http://id.loc.gov/authorities/names/nr92034025,lcnaf,rda
agent_person,"Hornor, Benjamin C., approximately 1806-1875",,local,rda
agent_person,"Hornor, Sarah, 1767-1848",,local,rda
agent_person,"Muhlenberg, William Augustus, 1796-1877",http://id.loc.gov/authorities/names/nr92005400,lcnaf,rda
agent_person,"Wetherill, Isabella, 1807-1871",,local,rda
agent_person,"Balderston, Lloyd, 1863-1933",http://id.loc.gov/authorities/names/n88035737,lcnaf,rda
agent_person,"Balderston, Mary F.",,local,rda
agent_person,"Jones, Esther B., approximately 1890-1967",,local,rda
agent_person,"Price, Walter F., 1857-1951",,local,rda
agent_person,"Brinton, Ruthanna",,local,rda
agent_person,"Brinton, Yuki",,local,rda
agent_person,"Cox, Alvin J., 1907-",http://id.loc.gov/authorities/names/n82009716,lcnaf,rda
agent_person,"Cox, Charles",,local,rda
agent_person,"Freund, Hans",,local,rda
agent_person,"Fry, Joan Mary",,local,rda
agent_person,"Hobhouse, Stephen, 1881-1961",http://id.loc.gov/authorities/names/n84216073,lcnaf,rda
agent_person,"Irie, Yukio",,local,rda
agent_person,"Miles, Walter K., 1914-1989",http://id.loc.gov/authorities/names/n78041274,lcnaf,rda
agent_person,"Worcester, Dean C. (Dean Conant), 1866-1924",http://id.loc.gov/authorities/names/n86828116,lcnaf,rda
agent_person,"Bassett, Ebenezer D., 1833-1908",http://id.loc.gov/authorities/names/nr93052374,lcnaf,rda
agent_person,"Kangis, Leon, 1916-2003",,local,rda
agent_person,"Hall, Peace Canby",,local,rda
agent_person,"Reich, Virginia",,local,rda
agent_person,"Collins, Isaac, 1787-1863",http://id.loc.gov/authorities/names/nr91014745,lcnaf,rda
agent_person,"Collins, Rebecca, 1805-1892",http://id.loc.gov/authorities/names/nr91007381,lcnaf,rda
agent_person,"Cowper, William, 1731-1800",http://id.loc.gov/authorities/names/n79054741,lcnaf,rda
agent_person,"Stokes, Samuel  (Samuel Emlen), 1922-",http://id.loc.gov/authorities/names/no99037373,lcnaf,rda
agent_person,"Brown, Paul Willits, 1885-1935",,,rda
agent_person,"Hughes, Marilyn Johnson, SC '58 ((FHL donor))",,,rda
agent_person,Plutarch,http://id.loc.gov/authorities/names/n79026763,lcnaf,rda
agent_person,"Menander, of Athens",http://id.loc.gov/authorities/names/n80008543,lcnaf,rda
agent_person,"Chase, Alice Cromwell, 1837-1882",,local,rda
agent_person,"Kissel, Eleanora",,local,rda
agent_person,"Kostans, Eleftherios",,local,rda
agent_person,"Mednick, Sol",,local,rda
agent_person,"Adams, John, 1735-1826",http://id.loc.gov/authorities/names/n79105675,lcnaf,rda
agent_person,"Arthur, Chester, Alan, 1829-1886",http://id.loc.gov/authorities/names/n50002601,lcnaf,rda
agent_person,"Harrison, William Henry, 1773-1841",http://id.loc.gov/authorities/names/n85345431,lcnaf,rda
agent_person,"Jackson, Andrew, 1767-1845",http://id.loc.gov/authorities/names/n79088888,lcnaf,rda
agent_person,"Philips, William Pyle, 1882-1950",,local,rda
agent_person,"Pierce, Franklin, 1804-1869",http://id.loc.gov/authorities/names/n50018658,lcnaf,rda
agent_person,"Taylor, Zachary, 1784-1850",http://id.loc.gov/authorities/names/n50008436,lcnaf,rda
agent_person,"Barnes, Albert C. (Albert Coombs), 1872-1951",http://id.loc.gov/authorities/names/n81121439,lcnaf,rda
agent_person,"Bohr, Niels, 1885-1962",http://id.loc.gov/authorities/names/n50045711,lcnaf,rda
agent_person,"Bourke-White, Margaret, 1904-1971",http://id.loc.gov/authorities/names/n85208699,lcnaf,rda
agent_person,"Copland, Aaron, 1900-1990",http://id.loc.gov/authorities/names/n79089419,lcnaf,rda
agent_person,"Hu, Shi, 1891-1962",http://id.loc.gov/authorities/names/n80131442,lcnaf,rda
agent_person,"Lindbergh, Anne Morrow, 1906-2001",http://id.loc.gov/authorities/names/n79108313,local,rda
agent_person,"Michener, James A. (James Albert), 1907-1997",http://id.loc.gov/authorities/names/n79058583,lcnaf,rda
agent_person,"Mumford, Lewis, 1895-1990",http://id.loc.gov/authorities/names/n80067179,lcnaf,rda
agent_person,"Murrow, Edward R.",http://id.loc.gov/authorities/names/n50026550,lcnaf,rda
agent_person,"Oppenheimer, J. Robert, 1904-1967",http://id.loc.gov/authorities/names/n50005793,lcnaf,rda
agent_person,"Padin, Jose",,local,rda
agent_person,"Wright, Frank Lloyd, 1867-1959",http://id.loc.gov/authorities/names/n79032932,lcnaf,rda
agent_person,"Balderston, Sara (FHL donor)",,local,local
agent_person,"Balderston, C. Canby (Balderston, C. Canby (Caleb Canby), 1897-1979 )",https://lccn.loc.gov/nr95018710,lcsh,aacr2
agent_person,"Bell, Alexander Graham, 1847-1922",http://id.loc.gov/authorities/names/n79113947,lcnaf,rda
agent_person,"Browning, Robert, 1812-1889",http://id.loc.gov/authorities/names/n79043688,lcnaf,rda
agent_person,"Campbell, Francis Joseph, Sir, 1834-1914",http://id.loc.gov/authorities/names/n96041693,lcnaf,rda
agent_person,"Craik, Dinah Maria Mulock, 1826-1887",http://id.loc.gov/authorities/names/n79056221,lcnaf,rda
agent_person,"Thoreau, Henry David",,,rda
agent_person,"Balderston, Judith Braude, 1926-1993",,local,local
agent_person,"Reed, Charles",,local,rda
agent_person,"DeJesús-Rueff, Rick",,,rda
agent_person,"Coleridge-Taylor, Samuel, 1875-1912",http://id.loc.gov/authorities/names/n81004092,lcnaf,rda
agent_person,"Henschel, George, 1850-1934",http://id.loc.gov/authorities/names/no90002611,lcnaf,rda
agent_person,"Rubinstein, Anton, 1829-1894",http://id.loc.gov/authorities/names/n80145026,lcnaf,rda
agent_person,"Ruskin, John, 1819-1900",http://id.loc.gov/authorities/names/n79006950,lcnaf,rda
agent_person,"Schumann, Clara, 1819-1896",http://id.loc.gov/authorities/names/n50003165,lcnaf,rda
agent_person,"Sullivan, Arthur, 1842-1900",http://id.loc.gov/authorities/names/n80019543,lcnaf,rda
agent_person,"Young, Brigham, 1801-1877",http://id.loc.gov/authorities/names/n50013614,lcnaf,rda
